gesture_name,video_id,frame_id,F4_KNU1_A_X,F4_KNU1_A_Y,F4_KNU1_A_Z,F4_KNU1_B_X,F4_KNU1_B_Y,F4_KNU1_B_Z,F4_KNU2_A_X,F4_KNU2_A_Y,F4_KNU2_A_Z,F4_KNU3_A_X,F4_KNU3_A_Y,F4_KNU3_A_Z,F3_KNU1_A_X,F3_KNU1_A_Y,F3_KNU1_A_Z,F3_KNU1_B_X,F3_KNU1_B_Y,F3_KNU1_B_Z,F3_KNU2_A_X,F3_KNU2_A_Y,F3_KNU2_A_Z,F3_KNU3_A_X,F3_KNU3_A_Y,F3_KNU3_A_Z,F1_KNU1_A_X,F1_KNU1_A_Y,F1_KNU1_A_Z,F1_KNU1_B_X,F1_KNU1_B_Y,F1_KNU1_B_Z,F1_KNU2_A_X,F1_KNU2_A_Y,F1_KNU2_A_Z,F1_KNU3_A_X,F1_KNU3_A_Y,F1_KNU3_A_Z,F2_KNU1_A_X,F2_KNU1_A_Y,F2_KNU1_A_Z,F2_KNU1_B_X,F2_KNU1_B_Y,F2_KNU1_B_Z,F2_KNU2_A_X,F2_KNU2_A_Y,F2_KNU2_A_Z,F2_KNU3_A_X,F2_KNU3_A_Y,F2_KNU3_A_Z,TH_KNU1_A_X,TH_KNU1_A_Y,TH_KNU1_A_Z,TH_KNU1_B_X,TH_KNU1_B_Y,TH_KNU1_B_Z,TH_KNU2_A_X,TH_KNU2_A_Y,TH_KNU2_A_Z,TH_KNU3_A_X,TH_KNU3_A_Y,TH_KNU3_A_Z,PALM_POSITION_X,PALM_POSITION_Y,PALM_POSITION_Z,PALM_NORMAL_X,PALM_NORMAL_Y,PALM_NORMAL_Z
1_FINGER_POINT,data_7,663_joints,53.61745326,-50.76918501,-2.515360336,14.93798908,-32.07340803,-2.159865042,75.1074944,-61.11015739,1.415805068,89.79080808,-68.14778612,6.591016705,21.83002039,-18.70405468,43.32091119,22.56999439,-11.41390359,-4.319626396,0.713158468,-13.94579415,61.76109939,-16.34077202,-8.671665224,67.63365106,22.19617537,20.74050042,33.41780606,22.91874362,32.27459092,0.000475805,6.725238989,16.01828562,44.41350503,-9.808328284,13.564313,48.62394758,21.69395702,2.986624031,39.51463963,23.97766992,11.32967333,-4.319271251,-0.487115644,3.186614522,56.10793467,-18.40259788,5.02108514,61.08552327,-28.96060677,-30.98274608,28.81297792,-61.10250892,-2.66E-14,6.480423449,-1.553872755,-37.90905124,47.87619557,9.561969703,-18.8287465,55.62884024,0,0,0,0,0,1
1_FINGER_POINT,data_7,664_joints,53.61291245,-50.78299251,-2.198453049,14.93825338,-32.07375697,-2.160453864,75.05682815,-61.10955047,2.010750011,89.66783425,-68.11719425,7.42681283,21.69775834,-18.65546542,43.32488518,22.57030789,-11.41415093,-4.320076001,0.543260305,-13.87911958,61.71806053,-16.51699377,-8.602200116,67.56857026,22.13936232,20.74213387,33.41663869,22.91960587,32.27410759,-0.000595807,6.650183999,16.00979842,44.38150608,-9.887869768,13.54249932,48.56462667,21.47388435,3.0171718,39.50756238,23.97865746,11.32906079,-4.320672838,-0.787188201,3.267361652,55.99376133,-18.7184333,5.132310517,60.90277789,-29.02941132,-30.86447619,29.07408477,-61.10206241,1.03E-14,6.479852164,-1.660686831,-37.55383991,48.27605974,9.465214225,-18.46571317,55.99588595,0,0,0,0,0,1
1_FINGER_POINT,data_7,664_joints,53.61291245,-50.78299251,-2.198453049,14.93825338,-32.07375697,-2.160453864,75.05682815,-61.10955047,2.010750011,89.66783425,-68.11719425,7.42681283,21.69775834,-18.65546542,43.32488518,22.57030789,-11.41415093,-4.320076001,0.543260305,-13.87911958,61.71806053,-16.51699377,-8.602200116,67.56857026,22.13936232,20.74213387,33.41663869,22.91960587,32.27410759,-0.000595807,6.650183999,16.00979842,44.38150608,-9.887869768,13.54249932,48.56462667,21.47388435,3.0171718,39.50756238,23.97865746,11.32906079,-4.320672838,-0.787188201,3.267361652,55.99376133,-18.7184333,5.132310517,60.90277789,-29.02941132,-30.86447619,29.07408477,-61.10206241,1.03E-14,6.479852164,-1.660686831,-37.55383991,48.27605974,9.465214225,-18.46571317,55.99588595,0,0,0,0,0,1
PEACE_SIGN,data_2,975_joints,49.75816257,-56.13178737,4.077660487,14.90079741,-31.99338402,-2.154893901,68.98774821,-69.48464716,9.841137281,82.25869121,-78.72198624,15.22733432,64.74338423,-24.30177556,14.70421183,22.51366356,-11.3854921,-4.308749667,86.24631426,-31.85388911,31.59139056,98.58704781,-36.67116918,44.85368538,27.10405466,21.06642297,33.19962933,22.86191227,32.19363151,-0.000253306,8.326722308,18.30749839,37.72005425,-7.719662341,19.36562646,31.63595358,24.71008116,2.455726684,39.36486403,23.9180477,11.30113295,-4.308720775,-1.761034601,5.291413437,46.767356,-18.88158693,9.312354274,40.5973915,-23.63878542,-23.39125122,29.70368319,-60.94961464,9.32E-15,6.464206204,4.736210576,-27.42938069,48.01373234,19.01244313,-11.91483857,58.03779196,0,0,0,0,0,1
PEACE_SIGN,data_2,975_joints,49.75816257,-56.13178737,4.077660487,14.90079741,-31.99338402,-2.154893901,68.98774821,-69.48464716,9.841137281,82.25869121,-78.72198624,15.22733432,64.74338423,-24.30177556,14.70421183,22.51366356,-11.3854921,-4.308749667,86.24631426,-31.85388911,31.59139056,98.58704781,-36.67116918,44.85368538,27.10405466,21.06642297,33.19962933,22.86191227,32.19363151,-0.000253306,8.326722308,18.30749839,37.72005425,-7.719662341,19.36562646,31.63595358,24.71008116,2.455726684,39.36486403,23.9180477,11.30113295,-4.308720775,-1.761034601,5.291413437,46.767356,-18.88158693,9.312354274,40.5973915,-23.63878542,-23.39125122,29.70368319,-60.94961464,9.32E-15,6.464206204,4.736210576,-27.42938069,48.01373234,19.01244313,-11.91483857,58.03779196,0,0,0,0,0,1
PEACE_SIGN,data_6,69_joints,49.08798792,-52.49613084,10.91220811,14.70827504,-31.58028035,-2.126842755,67.79132915,-63.8857463,20.23054235,80.59995027,-71.69150668,27.84737489,64.35215659,-19.59576212,15.93770952,22.22317292,-11.23843722,-4.25312162,87.39622908,-24.63326013,31.02198698,101.5821052,-27.97806173,42.42111292,27.72712494,19.13466025,32.02552431,22.56660856,31.77816424,0.000255525,9.501579753,19.43201903,38.2399553,-6.257348552,23.48097926,33.41296542,28.69536082,1.932049132,38.45965077,23.60939791,11.15525403,-4.25283696,2.752273761,4.30832482,46.54019675,-14.08964401,8.139991068,40.2079099,-23.05487406,-27.50719044,23.17663071,-60.16257782,4.86E-15,6.381188867,6.108926218,-25.74544565,39.71064946,23.71484218,-15.99196516,50.93237046,0,0,0,0,0,1
PEACE_SIGN,data_6,69_joints,49.08798792,-52.49613084,10.91220811,14.70827504,-31.58028035,-2.126842755,67.79132915,-63.8857463,20.23054235,80.59995027,-71.69150668,27.84737489,64.35215659,-19.59576212,15.93770952,22.22317292,-11.23843722,-4.25312162,87.39622908,-24.63326013,31.02198698,101.5821052,-27.97806173,42.42111292,27.72712494,19.13466025,32.02552431,22.56660856,31.77816424,0.000255525,9.501579753,19.43201903,38.2399553,-6.257348552,23.48097926,33.41296542,28.69536082,1.932049132,38.45965077,23.60939791,11.15525403,-4.25283696,2.752273761,4.30832482,46.54019675,-14.08964401,8.139991068,40.2079099,-23.05487406,-27.50719044,23.17663071,-60.16257782,4.86E-15,6.381188867,6.108926218,-25.74544565,39.71064946,23.71484218,-15.99196516,50.93237046,0,0,0,0,0,1
PEACE_SIGN,data_5,167_joints,45.14086124,-59.30218563,2.289362297,14.52964197,-31.19671742,-2.100880915,62.07954385,-74.95014934,6.863455223,73.81846907,-85.85030824,11.28616905,65.74795629,-18.10766167,10.99491773,21.9532154,-11.10210893,-4.202092516,89.78868978,-22.46688616,23.95890793,104.5015024,-25.41283057,34.39725397,26.93524952,18.83098256,31.67845803,22.29268751,31.39208198,0.000575559,8.782708814,19.56307189,37.32318049,-6.521746009,23.92826507,32.05047236,23.68601833,2.262266079,38.36399294,23.32278439,11.01965518,-4.201528089,-2.583898139,6.25425446,42.83245337,-18.20436021,10.82148762,34.74482272,-23.65543316,-23.35421217,29.36859425,-59.43178997,3.25E-15,6.302818362,3.584864927,-18.52174431,47.65591693,20.11219736,-7.738120789,59.00350178,0,0,0,0,0,1
PEACE_SIGN,data_5,167_joints,45.14086124,-59.30218563,2.289362297,14.52964197,-31.19671742,-2.100880915,62.07954385,-74.95014934,6.863455223,73.81846907,-85.85030824,11.28616905,65.74795629,-18.10766167,10.99491773,21.9532154,-11.10210893,-4.202092516,89.78868978,-22.46688616,23.95890793,104.5015024,-25.41283057,34.39725397,26.93524952,18.83098256,31.67845803,22.29268751,31.39208198,0.000575559,8.782708814,19.56307189,37.32318049,-6.521746009,23.92826507,32.05047236,23.68601833,2.262266079,38.36399294,23.32278439,11.01965518,-4.201528089,-2.583898139,6.25425446,42.83245337,-18.20436021,10.82148762,34.74482272,-23.65543316,-23.35421217,29.36859425,-59.43178997,3.25E-15,6.302818362,3.584864927,-18.52174431,47.65591693,20.11219736,-7.738120789,59.00350178,0,0,0,0,0,1
PEACE_SIGN,data_5,166_joints,45.70395734,-58.78386332,1.552665145,14.52957894,-31.19681452,-2.100645241,62.99511888,-74.17020295,5.673616108,75.00402592,-84.90568687,9.761077579,65.90078311,-17.90801339,10.64098098,21.95321767,-11.10209148,-4.201473651,90.1307835,-22.15280187,23.286498,105.0302517,-25.0294112,33.47562606,27.25480269,18.78845921,31.61312452,22.29268299,31.3920312,0.000395994,9.169765451,19.45923772,37.47792924,-6.194937012,23.80325375,32.36541685,24.32911383,2.169371819,38.33383012,23.32275613,11.01958355,-4.201516488,-1.888063619,6.00608171,43.22942905,-17.6191743,10.5163753,35.32640506,-25.39336628,-24.71419445,30.5512839,-59.43186627,1.03E-14,6.303354854,1.579067296,-21.37224611,49.55554726,18.24139381,-11.14964806,61.21953539,0,0,0,0,0,1
PEACE_SIGN,data_5,166_joints,45.70395734,-58.78386332,1.552665145,14.52957894,-31.19681452,-2.100645241,62.99511888,-74.17020295,5.673616108,75.00402592,-84.90568687,9.761077579,65.90078311,-17.90801339,10.64098098,21.95321767,-11.10209148,-4.201473651,90.1307835,-22.15280187,23.286498,105.0302517,-25.0294112,33.47562606,27.25480269,18.78845921,31.61312452,22.29268299,31.3920312,0.000395994,9.169765451,19.45923772,37.47792924,-6.194937012,23.80325375,32.36541685,24.32911383,2.169371819,38.33383012,23.32275613,11.01958355,-4.201516488,-1.888063619,6.00608171,43.22942905,-17.6191743,10.5163753,35.32640506,-25.39336628,-24.71419445,30.5512839,-59.43186627,1.03E-14,6.303354854,1.579067296,-21.37224611,49.55554726,18.24139381,-11.14964806,61.21953539,0,0,0,0,0,1
PEACE_SIGN,data_2,978_joints,46.88349299,-59.28556792,6.13865562,14.90071624,-31.99335194,-2.154871302,64.6472619,-74.48952371,12.01953555,77.05170025,-85.13258859,16.84792267,67.58271365,-21.6845949,8.896914885,22.51370272,-11.38557902,-4.309037566,93.51095379,-27.87197286,18.59382774,110.25004,-32.0033524,25.94977761,27.43263249,20.88449156,33.09382256,22.86199027,32.19369475,-0.000601905,8.416016647,18.82797509,36.94020205,-7.024967301,20.7770827,29.63251584,28.69919667,2.066599249,39.02878592,23.91847751,11.30104488,-4.309896202,1.906667141,4.821818825,45.20322983,-14.34196104,8.841837934,37.0074674,-23.08051132,-25.36370998,26.51232925,-60.94934164,-1.02E-15,6.463381452,6.15126359,-27.32337123,43.78572713,20.80564724,-12.34306864,54.07293349,0,0,0,0,0,1
PEACE_SIGN,data_2,978_joints,46.88349299,-59.28556792,6.13865562,14.90071624,-31.99335194,-2.154871302,64.6472619,-74.48952371,12.01953555,77.05170025,-85.13258859,16.84792267,67.58271365,-21.6845949,8.896914885,22.51370272,-11.38557902,-4.309037566,93.51095379,-27.87197286,18.59382774,110.25004,-32.0033524,25.94977761,27.43263249,20.88449156,33.09382256,22.86199027,32.19369475,-0.000601905,8.416016647,18.82797509,36.94020205,-7.024967301,20.7770827,29.63251584,28.69919667,2.066599249,39.02878592,23.91847751,11.30104488,-4.309896202,1.906667141,4.821818825,45.20322983,-14.34196104,8.841837934,37.0074674,-23.08051132,-25.36370998,26.51232925,-60.94934164,-1.02E-15,6.463381452,6.15126359,-27.32337123,43.78572713,20.80564724,-12.34306864,54.07293349,0,0,0,0,0,1
PEACE_SIGN,data_2,983_joints,46.18527535,-59.49500686,7.91903482,14.90063188,-31.9933928,-2.154561619,63.48588203,-74.75884188,14.91861302,75.5224701,-85.40962392,20.58802154,66.71071497,-21.6631611,11.58692151,22.51379603,-11.38557635,-4.309037592,91.89368313,-27.82351423,23.09578711,108.0153935,-31.92521066,31.73549506,28.22046047,20.59433789,32.87436878,22.86183041,32.19362192,0.000119666,9.204584748,19.18167608,37.00178609,-6.122148007,21.80218094,29.66366413,30.49131607,1.860715322,38.74835795,23.91844557,11.30103341,-4.309874626,3.827315378,4.472945362,45.51356747,-12.40898416,8.490691448,37.29242922,-21.49967875,-24.73368626,24.10712191,-60.94928316,1.95E-14,6.463538791,8.440306367,-26.7310455,40.11667247,24.6172092,-13.84773236,50.94804528,0,0,0,0,0,1
PEACE_SIGN,data_2,983_joints,46.18527535,-59.49500686,7.91903482,14.90063188,-31.9933928,-2.154561619,63.48588203,-74.75884188,14.91861302,75.5224701,-85.40962392,20.58802154,66.71071497,-21.6631611,11.58692151,22.51379603,-11.38557635,-4.309037592,91.89368313,-27.82351423,23.09578711,108.0153935,-31.92521066,31.73549506,28.22046047,20.59433789,32.87436878,22.86183041,32.19362192,0.000119666,9.204584748,19.18167608,37.00178609,-6.122148007,21.80218094,29.66366413,30.49131607,1.860715322,38.74835795,23.91844557,11.30103341,-4.309874626,3.827315378,4.472945362,45.51356747,-12.40898416,8.490691448,37.29242922,-21.49967875,-24.73368626,24.10712191,-60.94928316,1.95E-14,6.463538791,8.440306367,-26.7310455,40.11667247,24.6172092,-13.84773236,50.94804528,0,0,0,0,0,1
PEACE_SIGN,data_5,168_joints,44.78162962,-59.62856795,2.661548293,14.52974561,-31.1966327,-2.100301309,61.51063679,-75.45068433,7.405498596,73.10114858,-86.47119289,11.92036457,65.0893736,-18.53950155,12.59035451,21.9532268,-11.10201797,-4.201799771,88.51748091,-23.12477341,26.55806146,102.7184649,-26.19895903,37.64836886,24.49887664,19.18080395,32.07668265,22.29265646,31.39225714,0.000800552,5.967944364,20.2007425,36.25754506,-8.994225024,24.5695712,30.08272641,23.398175,2.305472829,38.37387242,23.32280402,11.01979289,-4.201279911,-2.892894728,6.366130084,42.65233079,-18.46361866,10.95828188,34.48387293,-23.14992388,-23.98619435,27.88292309,-59.43189691,-1.65E-14,6.30282307,4.436929523,-19.42808899,45.71577533,21.01551042,-8.593419726,56.93840005,0,0,0,0,0,1
PEACE_SIGN,data_5,168_joints,44.78162962,-59.62856795,2.661548293,14.52974561,-31.1966327,-2.100301309,61.51063679,-75.45068433,7.405498596,73.10114858,-86.47119289,11.92036457,65.0893736,-18.53950155,12.59035451,21.9532268,-11.10201797,-4.201799771,88.51748091,-23.12477341,26.55806146,102.7184649,-26.19895903,37.64836886,24.49887664,19.18080395,32.07668265,22.29265646,31.39225714,0.000800552,5.967944364,20.2007425,36.25754506,-8.994225024,24.5695712,30.08272641,23.398175,2.305472829,38.37387242,23.32280402,11.01979289,-4.201279911,-2.892894728,6.366130084,42.65233079,-18.46361866,10.95828188,34.48387293,-23.14992388,-23.98619435,27.88292309,-59.43189691,-1.65E-14,6.30282307,4.436929523,-19.42808899,45.71577533,21.01551042,-8.593419726,56.93840005,0,0,0,0,0,1
PEACE_SIGN,data_2,984_joints,45.18750544,-59.47434139,10.65419254,14.90054616,-31.9932837,-2.153644038,61.85593119,-74.6605121,19.1884792,73.41243001,-85.22342906,25.92128062,66.16985534,-21.87634894,12.88916636,22.51385774,-11.38550309,-4.309013848,91.06299424,-28.14079581,24.95901602,107.025988,-32.3028559,33.86032947,28.00567982,20.54131605,32.89154448,22.8617825,32.19369416,0.000435203,8.971097255,19.23843177,36.96885859,-6.345443454,21.93751987,29.63770126,30.45877968,1.860822282,38.75449548,23.91824036,11.30107323,-4.30900037,3.795448575,4.47924253,45.51993979,-12.44566772,8.500066115,37.30975862,-20.937311,-23.40607601,24.64380199,-60.94944189,4.70E-15,6.464080967,8.980379069,-24.65020594,40.77167174,24.98339121,-11.50732083,51.54895208,0,0,0,0,0,1
PEACE_SIGN,data_2,984_joints,45.18750544,-59.47434139,10.65419254,14.90054616,-31.9932837,-2.153644038,61.85593119,-74.6605121,19.1884792,73.41243001,-85.22342906,25.92128062,66.16985534,-21.87634894,12.88916636,22.51385774,-11.38550309,-4.309013848,91.06299424,-28.14079581,24.95901602,107.025988,-32.3028559,33.86032947,28.00567982,20.54131605,32.89154448,22.8617825,32.19369416,0.000435203,8.971097255,19.23843177,36.96885859,-6.345443454,21.93751987,29.63770126,30.45877968,1.860822282,38.75449548,23.91824036,11.30107323,-4.30900037,3.795448575,4.47924253,45.51993979,-12.44566772,8.500066115,37.30975862,-20.937311,-23.40607601,24.64380199,-60.94944189,4.70E-15,6.464080967,8.980379069,-24.65020594,40.77167174,24.98339121,-11.50732083,51.54895208,0,0,0,0,0,1
PEACE_SIGN,data_2,982_joints,46.63110095,-59.61228472,6.02583348,14.90077884,-31.993309,-2.155041949,64.23937583,-74.99034629,11.92124966,76.52408871,-85.74821205,16.80098437,67.5351297,-21.40779986,9.2671071,22.51393726,-11.38556432,-4.309547783,93.35318412,-27.43912144,19.34870769,109.9660088,-31.46889703,27.03967122,27.46191478,20.72212925,33.03460413,22.86182981,32.19361824,0.000138276,8.396888369,19.05687995,36.82698884,-6.933682868,21.38249847,29.39789921,29.23933434,1.990175999,38.94919122,23.91839807,11.30104108,-4.309597978,2.466448644,4.748643197,45.20686902,-13.73093475,8.794190821,36.922778,-21.63049226,-24.88215548,24.19001308,-60.94948533,4.57E-15,6.463951145,8.270601093,-26.72713717,40.29062624,24.18589188,-13.45912985,51.04473324,0,0,0,0,0,1
PEACE_SIGN,data_2,982_joints,46.63110095,-59.61228472,6.02583348,14.90077884,-31.993309,-2.155041949,64.23937583,-74.99034629,11.92124966,76.52408871,-85.74821205,16.80098437,67.5351297,-21.40779986,9.2671071,22.51393726,-11.38556432,-4.309547783,93.35318412,-27.43912144,19.34870769,109.9660088,-31.46889703,27.03967122,27.46191478,20.72212925,33.03460413,22.86182981,32.19361824,0.000138276,8.396888369,19.05687995,36.82698884,-6.933682868,21.38249847,29.39789921,29.23933434,1.990175999,38.94919122,23.91839807,11.30104108,-4.309597978,2.466448644,4.748643197,45.20686902,-13.73093475,8.794190821,36.922778,-21.63049226,-24.88215548,24.19001308,-60.94948533,4.57E-15,6.463951145,8.270601093,-26.72713717,40.29062624,24.18589188,-13.45912985,51.04473324,0,0,0,0,0,1
PEACE_SIGN,data_2,979_joints,46.78791309,-59.70538415,5.042416721,14.90063722,-31.99339956,-2.15464343,64.52295593,-75.16589768,10.30828465,76.92075912,-86.00096247,14.70779781,67.82835333,-21.42153335,8.242876975,22.51383525,-11.38564426,-4.309246367,93.89702101,-27.46602874,17.64924234,110.7169234,-31.50868951,24.86890974,26.9537942,20.84059541,33.14226101,22.8616931,32.19362545,0.000273869,7.880697347,18.88360782,36.75191633,-7.494948199,20.89409178,29.32417697,28.36126479,2.091427252,39.07049796,23.91822271,11.30097533,-4.309166349,1.530580285,4.927064208,45.03900494,-14.67087918,8.97902099,36.76598048,-22.41214312,-25.2351126,25.36854552,-60.94967377,6.62E-15,6.464216375,7.142528061,-26.78169964,42.126706,22.25781941,-12.4147935,52.62012412,0,0,0,0,0,1
PEACE_SIGN,data_2,979_joints,46.78791309,-59.70538415,5.042416721,14.90063722,-31.99339956,-2.15464343,64.52295593,-75.16589768,10.30828465,76.92075912,-86.00096247,14.70779781,67.82835333,-21.42153335,8.242876975,22.51383525,-11.38564426,-4.309246367,93.89702101,-27.46602874,17.64924234,110.7169234,-31.50868951,24.86890974,26.9537942,20.84059541,33.14226101,22.8616931,32.19362545,0.000273869,7.880697347,18.88360782,36.75191633,-7.494948199,20.89409178,29.32417697,28.36126479,2.091427252,39.07049796,23.91822271,11.30097533,-4.309166349,1.530580285,4.927064208,45.03900494,-14.67087918,8.97902099,36.76598048,-22.41214312,-25.2351126,25.36854552,-60.94967377,6.62E-15,6.464216375,7.142528061,-26.78169964,42.126706,22.25781941,-12.4147935,52.62012412,0,0,0,0,0,1
PEACE_SIGN,data_2,980_joints,46.77111118,-59.73780037,4.991424185,14.90079016,-31.99334068,-2.154901417,64.49712124,-75.21731316,10.23213935,76.88883156,-86.06581349,14.61590645,67.84777871,-21.36013096,8.221656484,22.51402113,-11.38554451,-4.309559487,93.92177038,-27.37008211,17.63540708,110.7409747,-31.39051715,24.86892504,26.96844869,20.83123277,33.1368,22.86191213,32.1936532,2.58E-05,7.89073572,18.90212757,36.73811657,-7.471426942,20.9422257,29.29046128,28.41311552,2.076049131,39.06097916,23.91830157,11.30100539,-4.309280153,1.587934874,4.925789595,45.04945784,-14.61139411,8.990037591,36.77832949,-21.90389186,-24.90246854,24.75702945,-60.94925364,-3.91E-15,6.463420041,7.846574947,-26.52775033,41.15735938,23.29849471,-12.61402575,51.77062424,0,0,0,0,0,1
PEACE_SIGN,data_2,980_joints,46.77111118,-59.73780037,4.991424185,14.90079016,-31.99334068,-2.154901417,64.49712124,-75.21731316,10.23213935,76.88883156,-86.06581349,14.61590645,67.84777871,-21.36013096,8.221656484,22.51402113,-11.38554451,-4.309559487,93.92177038,-27.37008211,17.63540708,110.7409747,-31.39051715,24.86892504,26.96844869,20.83123277,33.1368,22.86191213,32.1936532,2.58E-05,7.89073572,18.90212757,36.73811657,-7.471426942,20.9422257,29.29046128,28.41311552,2.076049131,39.06097916,23.91830157,11.30100539,-4.309280153,1.587934874,4.925789595,45.04945784,-14.61139411,8.990037591,36.77832949,-21.90389186,-24.90246854,24.75702945,-60.94925364,-3.91E-15,6.463420041,7.846574947,-26.52775033,41.15735938,23.29849471,-12.61402575,51.77062424,0,0,0,0,0,1
PEACE_SIGN,data_2,981_joints,46.75663858,-59.75320032,4.995709739,14.90062667,-31.99338399,-2.15461382,64.4752424,-75.24132679,10.23626014,76.86134626,-86.09603574,14.62017383,67.82950212,-21.34549273,8.298633816,22.5134985,-11.38564146,-4.308406647,93.89458414,-27.34549348,17.74354422,110.7091382,-31.35901936,24.99185994,27.08574718,20.79460266,33.10975762,22.86182896,32.19367957,0.000239498,8.004425801,18.96130757,36.74241666,-7.336471988,21.10162403,29.2790969,28.55369241,2.059102655,39.04304226,23.91807234,11.30097453,-4.30871832,1.730703483,4.904906233,45.04399008,-14.45143606,8.972214584,36.74079119,-21.69482007,-24.88154731,24.33285234,-60.94975929,2.87E-15,6.464468464,8.170017135,-26.68002133,40.50569148,23.96727198,-13.2452951,51.22709673,0,0,0,0,0,1
PEACE_SIGN,data_2,981_joints,46.75663858,-59.75320032,4.995709739,14.90062667,-31.99338399,-2.15461382,64.4752424,-75.24132679,10.23626014,76.86134626,-86.09603574,14.62017383,67.82950212,-21.34549273,8.298633816,22.5134985,-11.38564146,-4.308406647,93.89458414,-27.34549348,17.74354422,110.7091382,-31.35901936,24.99185994,27.08574718,20.79460266,33.10975762,22.86182896,32.19367957,0.000239498,8.004425801,18.96130757,36.74241666,-7.336471988,21.10162403,29.2790969,28.55369241,2.059102655,39.04304226,23.91807234,11.30097453,-4.30871832,1.730703483,4.904906233,45.04399008,-14.45143606,8.972214584,36.74079119,-21.69482007,-24.88154731,24.33285234,-60.94975929,2.87E-15,6.464468464,8.170017135,-26.68002133,40.50569148,23.96727198,-13.2452951,51.22709673,0,0,0,0,0,1
PEACE_SIGN,data_5,169_joints,44.61112746,-59.84779364,2.422565864,14.52975924,-31.19662728,-2.100542988,61.25095855,-75.80054892,7.04045279,72.78196943,-86.91538008,11.47617354,64.19400842,-18.93687961,14.56951482,21.95326594,-11.10204179,-4.201826908,86.93044683,-23.7122443,29.57851981,100.6284128,-26.88904907,41.25600772,23.89195104,19.26978485,32.14612194,22.29267675,31.39228068,0.000551674,5.285432457,20.34362931,35.96201588,-9.589585624,24.69979581,29.57036072,23.26579897,2.325683173,38.37793342,23.32289395,11.01994275,-4.201138236,-3.034504371,6.417893087,42.56888144,-18.58225518,11.02134248,34.36282473,-22.98776494,-24.39999323,27.13310096,-59.43173085,-1.22E-15,6.303128329,4.733965855,-19.80445313,44.74480428,21.14071959,-8.562733784,55.81935624,0,0,0,0,0,1
PEACE_SIGN,data_5,169_joints,44.61112746,-59.84779364,2.422565864,14.52975924,-31.19662728,-2.100542988,61.25095855,-75.80054892,7.04045279,72.78196943,-86.91538008,11.47617354,64.19400842,-18.93687961,14.56951482,21.95326594,-11.10204179,-4.201826908,86.93044683,-23.7122443,29.57851981,100.6284128,-26.88904907,41.25600772,23.89195104,19.26978485,32.14612194,22.29267675,31.39228068,0.000551674,5.285432457,20.34362931,35.96201588,-9.589585624,24.69979581,29.57036072,23.26579897,2.325683173,38.37793342,23.32289395,11.01994275,-4.201138236,-3.034504371,6.417893087,42.56888144,-18.58225518,11.02134248,34.36282473,-22.98776494,-24.39999323,27.13310096,-59.43173085,-1.22E-15,6.303128329,4.733965855,-19.80445313,44.74480428,21.14071959,-8.562733784,55.81935624,0,0,0,0,0,1
PEACE_SIGN,data_2,985_joints,44.43429009,-59.10864607,12.98084992,14.90048235,-31.99339585,-2.153875933,60.61768839,-74.03235852,22.81329747,71.80397321,-84.38333849,30.44050776,65.17482492,-22.04855525,15.13344446,22.51375428,-11.38559285,-4.309042743,89.45226289,-28.38751255,28.36278482,105.0119901,-32.58714863,37.93505607,27.86021502,20.52707678,32.90865172,22.8617811,32.19365993,5.32E-06,8.821251153,19.24673285,36.97164175,-6.510518211,21.94982706,29.67405907,30.20981227,1.871232949,38.79360698,23.91807667,11.3009635,-4.308462207,3.540061522,4.531151676,45.51800989,-12.71730334,8.569177081,37.34821896,-20.85661586,-23.14029219,24.80579088,-60.94952399,6.80E-15,6.46388785,9.055935817,-24.75100823,40.90954297,25.53679527,-12.34364456,51.83810632,0,0,0,0,0,1
PEACE_SIGN,data_2,985_joints,44.43429009,-59.10864607,12.98084992,14.90048235,-31.99339585,-2.153875933,60.61768839,-74.03235852,22.81329747,71.80397321,-84.38333849,30.44050776,65.17482492,-22.04855525,15.13344446,22.51375428,-11.38559285,-4.309042743,89.45226289,-28.38751255,28.36278482,105.0119901,-32.58714863,37.93505607,27.86021502,20.52707678,32.90865172,22.8617811,32.19365993,5.32E-06,8.821251153,19.24673285,36.97164175,-6.510518211,21.94982706,29.67405907,30.20981227,1.871232949,38.79360698,23.91807667,11.3009635,-4.308462207,3.540061522,4.531151676,45.51800989,-12.71730334,8.569177081,37.34821896,-20.85661586,-23.14029219,24.80579088,-60.94952399,6.80E-15,6.46388785,9.055935817,-24.75100823,40.90954297,25.53679527,-12.34364456,51.83810632,0,0,0,0,0,1
PEACE_SIGN,data_5,165_joints,45.79218507,-58.62003521,2.003877467,14.52966565,-31.19667813,-2.101445947,63.12595628,-73.90542714,6.316973292,75.16541644,-84.56901704,10.5008828,66.47700496,-17.06689506,9.216507827,21.9531936,-11.10209841,-4.20173797,91.49384577,-20.80958622,20.40425538,107.2043594,-23.3700656,29.38886569,27.04675118,18.80689397,31.65175765,22.29253466,31.39203641,9.49E-05,8.949153413,19.49477567,37.47621952,-6.425748624,23.8312715,32.38727908,27.30751411,1.823763493,38.08493376,23.32264374,11.0196865,-4.202217633,1.53484773,4.785391424,45.36573066,-14.87150331,8.936563717,38.74339829,-27.76942385,-27.63363661,30.61874504,-59.43189106,6.11E-15,6.302911112,-1.168892595,-30.24044818,50.25141624,16.53888386,-23.75795509,63.0032838,0,0,0,0,0,1
